knot,crossings,s_ub,exact_s,e_ub,e_ub_minus_s_ub,source_sticks,input_status,e_status
K13a1801,13,12,,,,12,unchecked,none
K13a1802,13,12,,,,12,unchecked,none
K13a1803,13,12,,,,12,unchecked,none
K13a1804,13,13,,,,13,unchecked,none
K13a1805,13,12,,,,12,unchecked,none
K13a1806,13,12,,,,12,unchecked,none
K13a1807,13,12,,,,12,unchecked,none
K13a1808,13,12,,,,12,unchecked,none
K13a1809,13,12,,,,12,unchecked,none
K13a181,13,12,,,,12,unchecked,none
K13a1810,13,12,,,,12,unchecked,none
K13a1811,13,12,,,,12,unchecked,none
K13a1812,13,13,,,,13,unchecked,none
K13a1813,13,12,,,,12,unchecked,none
K13a1814,13,13,,,,13,unchecked,none
K13a1815,13,12,,,,12,unchecked,none
K13a1816,13,12,,,,12,unchecked,none
K13a1817,13,13,,,,13,unchecked,none
K13a1818,13,13,,,,13,unchecked,none
K13a1819,13,12,,,,12,unchecked,none
K13a182,13,12,,,,12,unchecked,none
K13a1820,13,13,,,,13,unchecked,none
K13a1821,13,12,,,,12,unchecked,none
K13a1822,13,12,,,,12,unchecked,none
K13a1823,13,12,,,,12,unchecked,none
K13a1824,13,12,,,,12,unchecked,none
K13a1825,13,12,,,,12,unchecked,none
K13a1826,13,12,,,,12,unchecked,none
K13a1827,13,13,,,,13,unchecked,none
K13a1828,13,12,,,,12,unchecked,none
K13a1829,13,12,,,,12,unchecked,none
K13a183,13,12,,,,12,unchecked,none
K13a1830,13,12,,,,12,unchecked,none
K13a1831,13,12,,,,12,unchecked,none
K13a1832,13,12,,,,12,unchecked,none
K13a1833,13,12,,,,12,unchecked,none
K13a1834,13,12,,,,12,matched,none
K13a1835,13,12,,,,12,unchecked,none
K13a1836,13,12,,,,12,unchecked,none
K13a1837,13,12,,,,12,unchecked,none
K13a1838,13,12,,,,12,unchecked,none
K13a1839,13,12,,,,12,unchecked,none
K13a184,13,13,,,,13,unchecked,none
K13a1840,13,12,,,,12,unchecked,none
K13a1841,13,12,,,,12,unchecked,none
K13a1842,13,12,,,,12,unchecked,none
K13a1843,13,12,,,,12,unchecked,none
K13a1844,13,12,,,,12,unchecked,none
K13a1845,13,12,,,,12,unchecked,none
K13a1846,13,12,,,,12,unchecked,none
K13a1847,13,12,,,,12,unchecked,none
K13a1848,13,12,,,,12,unchecked,none
K13a1849,13,12,,,,12,unchecked,none
K13a185,13,12,,,,12,unchecked,none
K13a1850,13,12,,,,12,unchecked,none
K13a1851,13,12,,,,12,unchecked,none
K13a1852,13,12,,,,12,unchecked,none
K13a1853,13,12,,,,12,unchecked,none
K13a1854,13,12,,,,12,unchecked,none
K13a1855,13,12,,,,12,unchecked,none
K13a1856,13,12,,,,12,unchecked,none
K13a1857,13,12,,,,12,unchecked,none
K13a1858,13,12,,,,12,unchecked,none
K13a1859,13,13,,,,13,unchecked,none
K13a186,13,12,,,,12,unchecked,none
K13a1860,13,12,,,,12,unchecked,none
K13a1861,13,13,,,,13,unchecked,none
K13a1862,13,12,,,,12,unchecked,none
K13a1863,13,13,,,,13,unchecked,none
K13a1864,13,12,,,,12,unchecked,none
K13a1865,13,12,,,,12,unchecked,none
K13a1866,13,13,,,,13,unchecked,none
K13a1867,13,13,,,,13,unchecked,none
K13a1868,13,12,,,,12,unchecked,none
K13a1869,13,12,,,,12,unchecked,none
K13a187,13,12,,,,12,unchecked,none
K13a1870,13,12,,,,12,unchecked,none
K13a1871,13,13,,,,13,unchecked,none
K13a1872,13,12,,,,12,unchecked,none
K13a1873,13,12,,,,12,unchecked,none
K13a1874,13,12,,,,12,unchecked,none
K13a1875,13,12,,,,12,unchecked,none
K13a1876,13,13,,,,13,unchecked,none
K13a1877,13,12,,,,12,unchecked,none
K13a1878,13,13,,,,13,unchecked,none
K13a1879,13,12,,,,12,unchecked,none
K13a188,13,12,,,,12,unchecked,none
K13a1880,13,12,,,,12,unchecked,none
K13a1881,13,13,,,,13,unchecked,none
K13a1882,13,13,,,,13,unchecked,none
K13a1883,13,12,,,,12,unchecked,none
K13a1884,13,12,,,,12,unchecked,none
K13a1885,13,12,,,,12,unchecked,none
K13a1886,13,12,,,,12,unchecked,none
K13a1887,13,13,,,,13,unchecked,none
K13a1888,13,12,,,,12,unchecked,none
K13a1889,13,12,,,,12,unchecked,none
K13a189,13,12,,,,12,unchecked,none
K13a1890,13,12,,,,12,unchecked,none
K13a1891,13,12,,,,12,unchecked,none
K13a1892,13,13,,,,13,unchecked,none
K13a1893,13,12,,,,12,unchecked,none
K13a1894,13,12,,,,12,unchecked,none
K13a1895,13,12,,,,12,unchecked,none
K13a1896,13,12,,,,12,unchecked,none
K13a1897,13,12,,,,12,unchecked,none
K13a1898,13,12,,,,12,unchecked,none
K13a1899,13,12,,,,12,unchecked,none
K13a19,13,13,,,,13,unchecked,none
K13a190,13,13,,,,13,unchecked,none
K13a1900,13,13,,,,13,unchecked,none
K13a1901,13,12,,,,12,unchecked,none
K13a1902,13,12,,,,12,unchecked,none
K13a1903,13,12,,,,12,unchecked,none
K13a1904,13,12,,,,12,unchecked,none
K13a1905,13,12,,,,12,unchecked,none
K13a1906,13,12,,,,12,unchecked,none
K13a1907,13,12,,,,12,unchecked,none
K13a1908,13,12,,,,12,unchecked,none
K13a1909,13,13,,,,13,unchecked,none
K13a191,13,13,,,,13,unchecked,none
K13a1910,13,12,,,,12,unchecked,none
K13a1911,13,13,,,,13,unchecked,none
K13a1912,13,13,,,,13,unchecked,none
K13a1913,13,12,,,,12,unchecked,none
K13a1914,13,12,,,,12,unchecked,none
K13a1915,13,12,,,,12,unchecked,none
K13a1916,13,12,,,,12,unchecked,none
K13a1917,13,12,,,,12,unchecked,none
K13a1918,13,12,,,,12,unchecked,none
K13a1919,13,12,,,,12,unchecked,none
K13a192,13,13,,,,13,unchecked,none
K13a1920,13,12,,,,12,unchecked,none
K13a1921,13,13,,,,13,unchecked,none
K13a1922,13,13,,,,13,unchecked,none
K13a1923,13,12,,,,12,unchecked,none
K13a1924,13,12,,,,12,unchecked,none
K13a1925,13,12,,,,12,unchecked,none
K13a1926,13,12,,,,12,unchecked,none
K13a1927,13,13,,,,13,unchecked,none
K13a1928,13,13,,,,13,unchecked,none
K13a1929,13,12,,,,12,unchecked,none
K13a193,13,12,,,,12,unchecked,none
K13a1930,13,13,,,,13,unchecked,none
K13a1931,13,12,,,,12,unchecked,none
K13a1932,13,12,,,,12,unchecked,none
K13a1933,13,12,,,,12,unchecked,none
K13a1934,13,13,,,,13,unchecked,none
K13a1935,13,12,,,,12,unchecked,none
K13a1936,13,12,,,,12,unchecked,none
K13a1937,13,13,,,,13,unchecked,none
K13a1938,13,13,,,,13,unchecked,none
K13a1939,13,12,,,,12,unchecked,none
K13a194,13,12,,,,12,unchecked,none
K13a1940,13,12,,,,12,unchecked,none
K13a1941,13,12,,,,12,unchecked,none
K13a1942,13,13,,,,13,unchecked,none
K13a1943,13,12,,,,12,unchecked,none
K13a1944,13,12,,,,12,unchecked,none
K13a1945,13,12,,,,12,unchecked,none
K13a1946,13,13,,,,13,unchecked,none
K13a1947,13,12,,,,12,unchecked,none
K13a1948,13,12,,,,12,unchecked,none
K13a1949,13,12,,,,12,unchecked,none
K13a195,13,13,,,,13,unchecked,none
K13a1950,13,13,,,,13,unchecked,none
K13a1951,13,13,,,,13,unchecked,none
K13a1952,13,12,,,,12,unchecked,none
K13a1953,13,12,,,,12,unchecked,none
K13a1954,13,12,,,,12,unchecked,none
K13a1955,13,12,,,,12,unchecked,none
K13a1956,13,12,,,,12,unchecked,none
K13a1957,13,13,,,,13,unchecked,none
K13a1958,13,12,,,,12,unchecked,none
K13a1959,13,12,,,,12,unchecked,none
K13a196,13,12,,,,12,unchecked,none
K13a1960,13,12,,,,12,unchecked,none
K13a1961,13,12,,,,12,unchecked,none
K13a1962,13,12,,,,12,unchecked,none
K13a1963,13,12,,,,12,unchecked,none
K13a1964,13,12,,,,12,unchecked,none
K13a1965,13,12,,,,12,unchecked,none
K13a1966,13,12,,,,12,unchecked,none
K13a1967,13,12,,,,12,unchecked,none
K13a1968,13,12,,,,12,unchecked,none
K13a1969,13,13,,,,13,unchecked,none
K13a197,13,12,,,,12,unchecked,none
K13a1970,13,12,,,,12,unchecked,none
K13a1971,13,12,,,,12,unchecked,none
K13a1972,13,12,,,,12,unchecked,none
K13a1973,13,12,,,,12,unchecked,none
K13a1974,13,12,,,,12,unchecked,none
K13a1975,13,12,,,,12,unchecked,none
K13a1976,13,12,,,,12,unchecked,none
K13a1977,13,13,,,,13,unchecked,none
K13a1978,13,12,,,,12,unchecked,none
K13a1979,13,12,,,,12,unchecked,none
K13a198,13,12,,,,12,unchecked,none
K13a1980,13,12,,,,12,unchecked,none
K13a1981,13,12,,,,12,unchecked,none
K13a1982,13,12,,,,12,unchecked,none
K13a1983,13,12,,,,12,unchecked,none
K13a1984,13,12,,,,12,unchecked,none
K13a1985,13,12,,,,12,unchecked,none
K13a1986,13,12,,,,12,unchecked,none
K13a1987,13,12,,,,12,unchecked,none
K13a1988,13,12,,,,12,unchecked,none
K13a1989,13,12,,,,12,unchecked,none
K13a199,13,12,,,,12,unchecked,none
K13a1990,13,12,,,,12,unchecked,none
K13a1991,13,12,,,,12,unchecked,none
K13a1992,13,12,,,,12,unchecked,none
K13a1993,13,12,,,,12,unchecked,none
K13a1994,13,12,,,,12,unchecked,none
K13a1995,13,12,,,,12,unchecked,none
K13a1996,13,12,,,,12,unchecked,none
K13a1997,13,12,,,,12,unchecked,none
K13a1998,13,12,,,,12,unchecked,none
K13a1999,13,12,,,,12,unchecked,none
K13a2,13,13,,,,13,unchecked,none
K13a20,13,13,,,,13,unchecked,none
K13a200,13,12,,,,12,unchecked,none
K13a2000,13,12,,,,12,unchecked,none
K13a2001,13,12,,,,12,unchecked,none
K13a2002,13,12,,,,12,unchecked,none
K13a2003,13,12,,,,12,unchecked,none
K13a2004,13,12,,,,12,unchecked,none
K13a2005,13,12,,,,12,unchecked,none
K13a2006,13,13,,,,13,unchecked,none
K13a2007,13,12,,,,12,unchecked,none
K13a2008,13,13,,,,13,unchecked,none
K13a2009,13,13,,,,13,unchecked,none
K13a201,13,12,,,,12,unchecked,none
K13a2010,13,13,,,,13,unchecked,none
K13a2011,13,12,,,,12,unchecked,none
K13a2012,13,12,,,,12,unchecked,none
K13a2013,13,12,,,,12,unchecked,none
K13a2014,13,12,,,,12,unchecked,none
K13a2015,13,12,,,,12,unchecked,none
K13a2016,13,13,,,,13,unchecked,none
K13a2017,13,13,,,,13,unchecked,none
K13a2018,13,13,,,,13,unchecked,none
K13a2019,13,12,,,,12,unchecked,none
K13a202,13,13,,,,13,unchecked,none
K13a2020,13,12,,,,12,unchecked,none
K13a2021,13,12,,,,12,unchecked,none
K13a2022,13,12,,,,12,unchecked,none
K13a2023,13,12,,,,12,unchecked,none
K13a2024,13,12,,,,12,unchecked,none
K13a2025,13,12,,,,12,unchecked,none
K13a2026,13,12,,,,12,unchecked,none
K13a2027,13,12,,,,12,unchecked,none
K13a2028,13,12,,,,12,unchecked,none
K13a2029,13,12,,,,12,unchecked,none
K13a203,13,13,,,,13,unchecked,none
K13a2030,13,13,,,,13,unchecked,none
K13a2031,13,13,,,,13,unchecked,none
K13a2032,13,12,,,,12,unchecked,none
K13a2033,13,12,,,,12,unchecked,none
K13a2034,13,12,,,,12,unchecked,none
K13a2035,13,12,,,,12,unchecked,none
K13a2036,13,12,,,,12,unchecked,none
K13a2037,13,13,,,,13,unchecked,none
K13a2038,13,13,,,,13,unchecked,none
K13a2039,13,13,,,,13,unchecked,none
K13a204,13,12,,,,12,unchecked,none
K13a2040,13,13,,,,13,unchecked,none
K13a2041,13,13,,,,13,unchecked,none
K13a2042,13,13,,,,13,unchecked,none
K13a2043,13,12,,,,12,unchecked,none
K13a2044,13,12,,,,12,unchecked,none
K13a2045,13,12,,,,12,unchecked,none
K13a2046,13,12,,,,12,unchecked,none
K13a2047,13,13,,,,13,unchecked,none
K13a2048,13,13,,,,13,unchecked,none
K13a2049,13,12,,,,12,unchecked,none
K13a205,13,12,,,,12,unchecked,none
K13a2050,13,12,,,,12,unchecked,none
K13a2051,13,12,,,,12,unchecked,none
K13a2052,13,12,,,,12,unchecked,none
K13a2053,13,12,,,,12,unchecked,none
K13a2054,13,12,,,,12,unchecked,none
K13a2055,13,12,,,,12,unchecked,none
K13a2056,13,12,,,,12,unchecked,none
K13a2057,13,12,,,,12,unchecked,none
K13a2058,13,12,,,,12,unchecked,none
K13a2059,13,12,,,,12,unchecked,none
K13a206,13,12,,,,12,unchecked,none
K13a2060,13,12,,,,12,unchecked,none
K13a2061,13,13,,,,13,unchecked,none
K13a2062,13,12,,,,12,unchecked,none
K13a2063,13,12,,,,12,unchecked,none
K13a2064,13,12,,,,12,unchecked,none
K13a2065,13,12,,,,12,unchecked,none
K13a2066,13,12,,,,12,unchecked,none
K13a2067,13,12,,,,12,unchecked,none
K13a2068,13,13,,,,13,unchecked,none
K13a2069,13,13,,,,13,unchecked,none
K13a207,13,12,,,,12,unchecked,none
K13a2070,13,13,,,,13,unchecked,none
K13a2071,13,12,,,,12,unchecked,none
K13a2072,13,13,,,,13,unchecked,none
K13a2073,13,12,,,,12,unchecked,none
K13a2074,13,12,,,,12,unchecked,none
K13a2075,13,12,,,,12,unchecked,none
K13a2076,13,12,,,,12,unchecked,none
K13a2077,13,12,,,,12,unchecked,none
K13a2078,13,12,,,,12,unchecked,none
K13a2079,13,12,,,,12,unchecked,none
K13a208,13,12,,,,12,unchecked,none
K13a2080,13,12,,,,12,matched,none
K13a2081,13,12,,,,12,unchecked,none
K13a2082,13,12,,,,12,unchecked,none
K13a2083,13,12,,,,12,unchecked,none
K13a2084,13,12,,,,12,unchecked,none
K13a2085,13,12,,,,12,unchecked,none
K13a2086,13,12,,,,12,unchecked,none
K13a2087,13,12,,,,12,unchecked,none
K13a2088,13,12,,,,12,unchecked,none
K13a2089,13,12,,,,12,unchecked,none
K13a209,13,12,,,,12,unchecked,none
K13a2090,13,12,,,,12,unchecked,none
K13a2091,13,12,,,,12,unchecked,none
K13a2092,13,12,,,,12,unchecked,none
K13a2093,13,12,,,,12,unchecked,none
K13a2094,13,12,,,,12,unchecked,none
K13a2095,13,12,,,,12,unchecked,none
K13a2096,13,12,,,,12,unchecked,none
K13a2097,13,13,,,,13,unchecked,none
K13a2098,13,12,,,,12,unchecked,none
K13a2099,13,13,,,,13,unchecked,none
K13a21,13,13,,,,13,unchecked,none
K13a210,13,12,,,,12,unchecked,none
K13a2100,13,12,,,,12,unchecked,none
K13a2101,13,12,,,,12,unchecked,none
K13a2102,13,12,,,,12,unchecked,none
K13a2103,13,13,,,,13,unchecked,none
K13a2104,13,12,,,,12,unchecked,none
K13a2105,13,12,,,,12,unchecked,none
K13a2106,13,12,,,,12,unchecked,none
K13a2107,13,12,,,,12,unchecked,none
K13a2108,13,12,,,,12,unchecked,none
K13a2109,13,12,,,,12,unchecked,none
K13a211,13,12,,,,12,unchecked,none
K13a2110,13,12,,,,12,unchecked,none
K13a2111,13,12,,,,12,unchecked,none
K13a2112,13,12,,,,12,unchecked,none
K13a2113,13,12,,,,12,unchecked,none
K13a2114,13,12,,,,12,unchecked,none
K13a2115,13,12,,,,12,unchecked,none
K13a2116,13,13,,,,13,unchecked,none
K13a2117,13,12,,,,12,unchecked,none
K13a2118,13,12,,,,12,unchecked,none
K13a2119,13,12,,,,12,unchecked,none
K13a212,13,12,,,,12,unchecked,none
K13a2120,13,13,,,,13,unchecked,none
K13a2121,13,12,,,,12,unchecked,none
K13a2122,13,12,,,,12,unchecked,none
K13a2123,13,13,,,,13,unchecked,none
K13a2124,13,13,,,,13,unchecked,none
K13a2125,13,12,,,,12,unchecked,none
K13a2126,13,12,,,,12,unchecked,none
K13a2127,13,12,,,,12,unchecked,none
K13a2128,13,12,,,,12,unchecked,none
K13a2129,13,12,,,,12,unchecked,none
K13a213,13,12,,,,12,unchecked,none
K13a2130,13,12,,,,12,unchecked,none
K13a2131,13,12,,,,12,unchecked,none
K13a2132,13,12,,,,12,unchecked,none
K13a2133,13,12,,,,12,unchecked,none
K13a2134,13,12,,,,12,unchecked,none
K13a2135,13,13,,,,13,unchecked,none
K13a2136,13,13,,,,13,unchecked,none
K13a2137,13,13,,,,13,unchecked,none
K13a2138,13,12,,,,12,unchecked,none
K13a2139,13,12,,,,12,unchecked,none
K13a214,13,12,,,,12,unchecked,none
K13a2140,13,12,,,,12,unchecked,none
K13a2141,13,12,,,,12,unchecked,none
K13a2142,13,12,,,,12,unchecked,none
K13a2143,13,12,,,,12,unchecked,none
K13a2144,13,12,,,,12,unchecked,none
K13a2145,13,12,,,,12,unchecked,none
K13a2146,13,13,,,,13,unchecked,none
K13a2147,13,12,,,,12,unchecked,none
K13a2148,13,12,,,,12,unchecked,none
K13a2149,13,12,,,,12,unchecked,none
K13a215,13,12,,,,12,unchecked,none
K13a2150,13,12,,,,12,unchecked,none
K13a2151,13,12,,,,12,unchecked,none
K13a2152,13,12,,,,12,unchecked,none
K13a2153,13,12,,,,12,unchecked,none
K13a2154,13,12,,,,12,unchecked,none
K13a2155,13,12,,,,12,unchecked,none
K13a2156,13,13,,,,13,unchecked,none
K13a2157,13,12,,,,12,unchecked,none
K13a2158,13,12,,,,12,unchecked,none
K13a2159,13,12,,,,12,unchecked,none
K13a216,13,12,,,,12,unchecked,none
K13a2160,13,12,,,,12,unchecked,none
K13a2161,13,12,,,,12,unchecked,none
K13a2162,13,12,,,,12,unchecked,none
K13a2163,13,12,,,,12,unchecked,none
K13a2164,13,12,,,,12,unchecked,none
K13a2165,13,12,,,,12,unchecked,none
K13a2166,13,12,,,,12,unchecked,none
K13a2167,13,12,,,,12,unchecked,none
K13a2168,13,12,,,,12,unchecked,none
K13a2169,13,12,,,,12,unchecked,none
K13a217,13,12,,,,12,unchecked,none
K13a2170,13,12,,,,12,unchecked,none
K13a2171,13,12,,,,12,unchecked,none
K13a2172,13,12,,,,12,unchecked,none
K13a2173,13,12,,,,12,unchecked,none
K13a2174,13,12,,,,12,unchecked,none
K13a2175,13,12,,,,12,unchecked,none
K13a2176,13,12,,,,12,unchecked,none
K13a2177,13,12,,,,12,unchecked,none
K13a2178,13,12,,,,12,unchecked,none
K13a2179,13,12,,,,12,unchecked,none
K13a218,13,13,,,,13,unchecked,none
K13a2180,13,12,,,,12,unchecked,none
K13a2181,13,12,,,,12,unchecked,none
K13a2182,13,12,,,,12,unchecked,none
K13a2183,13,12,,,,12,unchecked,none
K13a2184,13,12,,,,12,unchecked,none
K13a2185,13,12,,,,12,unchecked,none
K13a2186,13,12,,,,12,unchecked,none
K13a2187,13,12,,,,12,unchecked,none
K13a2188,13,12,,,,12,unchecked,none
K13a2189,13,12,,,,12,unchecked,none
K13a219,13,12,,,,12,unchecked,none
K13a2190,13,12,,,,12,unchecked,none
K13a2191,13,13,,,,13,unchecked,none
K13a2192,13,12,,,,12,unchecked,none
K13a2193,13,12,,,,12,unchecked,none
K13a2194,13,12,,,,12,unchecked,none
K13a2195,13,12,,,,12,unchecked,none
K13a2196,13,12,,,,12,unchecked,none
K13a2197,13,12,,,,12,unchecked,none
K13a2198,13,12,,,,12,unchecked,none
K13a2199,13,13,,,,13,unchecked,none
K13a22,13,13,,,,13,unchecked,none
K13a220,13,12,,,,12,unchecked,none
K13a2200,13,12,,,,12,unchecked,none
K13a2201,13,12,,,,12,unchecked,none
K13a2202,13,12,,,,12,unchecked,none
K13a2203,13,12,,,,12,unchecked,none
K13a2204,13,12,,,,12,unchecked,none
K13a2205,13,12,,,,12,unchecked,none
K13a2206,13,13,,,,13,unchecked,none
K13a2207,13,12,,,,12,unchecked,none
K13a2208,13,12,,,,12,unchecked,none
K13a2209,13,12,,,,12,unchecked,none
K13a221,13,12,,,,12,unchecked,none
K13a2210,13,12,,,,12,unchecked,none
K13a2211,13,12,,,,12,unchecked,none
K13a2212,13,12,,,,12,unchecked,none
K13a2213,13,12,,,,12,unchecked,none
K13a2214,13,12,,,,12,unchecked,none
K13a2215,13,12,,,,12,unchecked,none
K13a2216,13,12,,,,12,unchecked,none
K13a2217,13,12,,,,12,unchecked,none
K13a2218,13,12,,,,12,unchecked,none
K13a2219,13,12,,,,12,unchecked,none
K13a222,13,12,,,,12,unchecked,none
K13a2220,13,12,,,,12,unchecked,none
K13a2221,13,12,,,,12,unchecked,none
K13a2222,13,12,,,,12,unchecked,none
K13a2223,13,12,,,,12,unchecked,none
K13a2224,13,12,,,,12,unchecked,none
K13a2225,13,12,,,,12,unchecked,none
K13a2226,13,12,,,,12,unchecked,none
K13a2227,13,12,,,,12,unchecked,none
K13a2228,13,13,,,,13,unchecked,none
K13a2229,13,13,,,,13,unchecked,none
K13a223,13,12,,,,12,unchecked,none
K13a2230,13,12,,,,12,unchecked,none
K13a2231,13,12,,,,12,unchecked,none
K13a2232,13,12,,,,12,unchecked,none
K13a2233,13,12,,,,12,unchecked,none
K13a2234,13,12,,,,12,unchecked,none
K13a2235,13,12,,,,12,unchecked,none
K13a2236,13,12,,,,12,unchecked,none
K13a2237,13,12,,,,12,unchecked,none
K13a2238,13,12,,,,12,unchecked,none
K13a2239,13,12,,,,12,unchecked,none
K13a224,13,12,,,,12,unchecked,none
K13a2240,13,12,,,,12,unchecked,none
K13a2241,13,12,,,,12,unchecked,none
K13a2242,13,12,,,,12,unchecked,none
K13a2243,13,12,,,,12,unchecked,none
K13a2244,13,12,,,,12,unchecked,none
K13a2245,13,12,,,,12,unchecked,none
K13a2246,13,13,,,,13,unchecked,none
K13a2247,13,13,,,,13,unchecked,none
K13a2248,13,12,,,,12,unchecked,none
K13a2249,13,12,,,,12,unchecked,none
K13a225,13,12,,,,12,unchecked,none
K13a2250,13,12,,,,12,unchecked,none
K13a2251,13,12,,,,12,unchecked,none
K13a2252,13,12,,,,12,unchecked,none
K13a2253,13,12,,,,12,unchecked,none
K13a2254,13,12,,,,12,unchecked,none
K13a2255,13,12,,,,12,unchecked,none
K13a2256,13,12,,,,12,unchecked,none
K13a2257,13,12,,,,12,unchecked,none
K13a2258,13,12,,,,12,unchecked,none
K13a2259,13,12,,,,12,unchecked,none
K13a226,13,12,,,,12,unchecked,none
K13a2260,13,12,,,,12,unchecked,none
K13a2261,13,12,,,,12,unchecked,none
K13a2262,13,12,,,,12,unchecked,none
K13a2263,13,12,,,,12,unchecked,none
K13a2264,13,12,,,,12,unchecked,none
K13a2265,13,12,,,,12,unchecked,none
K13a2266,13,12,,,,12,unchecked,none
K13a2267,13,12,,,,12,unchecked,none
K13a2268,13,12,,,,12,unchecked,none
K13a2269,13,13,,,,13,unchecked,none
K13a227,13,12,,,,12,unchecked,none
K13a2270,13,13,,,,13,unchecked,none
K13a2271,13,13,,,,13,unchecked,none
K13a2272,13,12,,,,12,unchecked,none
K13a2273,13,12,,,,12,unchecked,none
K13a2274,13,12,,,,12,unchecked,none
K13a2275,13,12,,,,12,unchecked,none
K13a2276,13,12,,,,12,unchecked,none
K13a2277,13,12,,,,12,unchecked,none
K13a2278,13,12,,,,12,unchecked,none
K13a2279,13,13,,,,13,unchecked,none
K13a228,13,12,,,,12,unchecked,none
K13a2280,13,12,,,,12,unchecked,none
K13a2281,13,12,,,,12,unchecked,none
K13a2282,13,12,,,,12,unchecked,none
K13a2283,13,12,,,,12,unchecked,none
K13a2284,13,12,,,,12,unchecked,none
K13a2285,13,13,,,,13,unchecked,none
K13a2286,13,12,,,,12,unchecked,none
K13a2287,13,12,,,,12,unchecked,none
K13a2288,13,12,,,,12,unchecked,none
K13a2289,13,13,,,,13,unchecked,none
K13a229,13,12,,,,12,unchecked,none
K13a2290,13,13,,,,13,unchecked,none
K13a2291,13,12,,,,12,unchecked,none
K13a2292,13,12,,,,12,unchecked,none
K13a2293,13,12,,,,12,unchecked,none
K13a2294,13,12,,,,12,unchecked,none
K13a2295,13,12,,,,12,unchecked,none
K13a2296,13,12,,,,12,unchecked,none
K13a2297,13,12,,,,12,unchecked,none
K13a2298,13,12,,,,12,unchecked,none
K13a2299,13,12,,,,12,unchecked,none
K13a23,13,12,,,,12,unchecked,none
K13a230,13,12,,,,12,unchecked,none
K13a2300,13,12,,,,12,unchecked,none
K13a2301,13,12,,,,12,unchecked,none
K13a2302,13,12,,,,12,unchecked,none
K13a2303,13,12,,,,12,unchecked,none
K13a2304,13,12,,,,12,unchecked,none
K13a2305,13,12,,,,12,matched,none
K13a2306,13,12,,,,12,unchecked,none
K13a2307,13,12,,,,12,unchecked,none
K13a2308,13,12,,,,12,unchecked,none
K13a2309,13,12,,,,12,unchecked,none
K13a231,13,12,,,,12,unchecked,none
K13a2310,13,12,,,,12,unchecked,none
K13a2311,13,12,,,,12,unchecked,none
K13a2312,13,12,,,,12,unchecked,none
K13a2313,13,12,,,,12,unchecked,none
K13a2314,13,12,,,,12,unchecked,none
K13a2315,13,12,,,,12,unchecked,none
K13a2316,13,12,,,,12,unchecked,none
K13a2317,13,12,,,,12,unchecked,none
K13a2318,13,12,,,,12,unchecked,none
K13a2319,13,12,,,,12,unchecked,none
K13a232,13,13,,,,13,unchecked,none
K13a2320,13,12,,,,12,unchecked,none
K13a2321,13,12,,,,12,unchecked,none
K13a2322,13,12,,,,12,unchecked,none
K13a2323,13,12,,,,12,unchecked,none
K13a2324,13,12,,,,12,unchecked,none
K13a2325,13,12,,,,12,unchecked,none
K13a2326,13,12,,,,12,unchecked,none
K13a2327,13,12,,,,12,unchecked,none
K13a2328,13,12,,,,12,unchecked,none
K13a2329,13,12,,,,12,unchecked,none
K13a233,13,12,,,,12,unchecked,none
K13a2330,13,12,,,,12,unchecked,none
K13a2331,13,12,,,,12,unchecked,none
K13a2332,13,12,,,,12,unchecked,none
K13a2333,13,12,,,,12,unchecked,none
K13a2334,13,12,,,,12,unchecked,none
K13a2335,13,12,,,,12,unchecked,none
K13a2336,13,12,,,,12,unchecked,none
K13a2337,13,12,,,,12,unchecked,none
K13a2338,13,12,,,,12,unchecked,none
K13a2339,13,12,,,,12,unchecked,none
K13a234,13,12,,,,12,unchecked,none
K13a2340,13,12,,,,12,unchecked,none
K13a2341,13,12,,,,12,unchecked,none
K13a2342,13,12,,,,12,unchecked,none
K13a2343,13,12,,,,12,unchecked,none
K13a2344,13,12,,,,12,unchecked,none
K13a2345,13,12,,,,12,unchecked,none
K13a2346,13,12,,,,12,unchecked,none
K13a2347,13,12,,,,12,unchecked,none
K13a2348,13,12,,,,12,unchecked,none
K13a2349,13,12,,,,12,unchecked,none
K13a235,13,12,,,,12,unchecked,none
K13a2350,13,12,,,,12,unchecked,none
K13a2351,13,12,,,,12,unchecked,none
K13a2352,13,12,,,,12,unchecked,none
K13a2353,13,12,,,,12,unchecked,none
K13a2354,13,12,,,,12,unchecked,none
K13a2355,13,12,,,,12,unchecked,none
K13a2356,13,12,,,,12,unchecked,none
K13a2357,13,12,,,,12,unchecked,none
