knot,crossings,sticks,input_min_dist
K13n2414,13,12,0.0019384607960809582
K13n2415,13,12,0.0022757138187225992
K13n2416,13,11,0.0019890967327462978
K13n2417,13,11,0.00019237899460955855
K13n2418,13,12,0.0021651228023668958
K13n2419,13,11,0.0076204474841336011
K13n242,13,12,0.00042959216964192883
K13n2420,13,12,0.00039190584436341936
K13n2421,13,11,0.0015245154991965772
K13n2422,13,11,0.0016819680700988311
K13n2423,13,12,0.00065079048249366898
K13n2424,13,11,0.0013783036373793912
K13n2425,13,11,0.00042710231590803221
K13n2426,13,11,0.0074728205032051362
K13n2427,13,12,0.0050510375747677685
K13n2428,13,11,0.00054658281327069644
K13n2429,13,11,0.002719571593179336
K13n243,13,12,0.0031693629883771885
K13n2430,13,12,0.0013249437033751872
K13n2431,13,12,0.00032533731937949608
K13n2432,13,11,0.0008587941179222983
K13n2433,13,11,3.4229328775110788e-05
K13n2434,13,11,0.010282842172788948
K13n2435,13,12,0.0065760782158336886
K13n2436,13,10,0.005462398028679997
K13n2437,13,12,0.001135880038822309
K13n2438,13,11,0.0017067115816456963
K13n2439,13,11,0.0001806613402060493
K13n244,13,12,0.0014786175498527302
K13n2440,13,11,0.00013600859798374807
K13n2441,13,11,0.0039887582301537444
K13n2442,13,10,0.0016656162018218587
K13n2443,13,11,0.00070873541887305185
K13n2444,13,11,0.0015095079521790535
K13n2445,13,11,0.0013453595021827949
K13n2446,13,11,0.002830434948851838
K13n2447,13,11,0.0051860412111080978
K13n2448,13,10,0.0058169184152632846
K13n2449,13,12,0.0022884508601599255
K13n245,13,12,0.001124859118829255
K13n2450,13,11,0.00030483486719055269
K13n2451,13,12,0.0096422553339544775
K13n2452,13,12,0.00034223841653268879
K13n2453,13,12,4.5549630160230638e-05
K13n2454,13,12,0.0022313744060809297
K13n2455,13,12,0.001557151482663961
K13n2456,13,11,0.0023995872193373156
K13n2457,13,12,0.00079382765038508334
K13n2458,13,12,0.0069357590833019206
K13n2459,13,11,0.0062874426509466601
K13n246,13,12,0.00034985243490203425
K13n2460,13,12,0.0005525887835953104
K13n2461,13,12,0.0011266465067132228
K13n2462,13,11,0.00043868993267067119
K13n2463,13,11,0.0023725325628764001
K13n2464,13,12,0.00034654243930116405
K13n2465,13,11,0.00059248337008671788
K13n2466,13,11,0.001812001677390748
K13n2467,13,12,0.00033971282355375627
K13n2468,13,12,0.0014601995916071065
K13n2469,13,12,0.0008620254437767109
K13n247,13,12,0.0078415848273848503
K13n2470,13,11,0.0011144202619256009
K13n2471,13,12,0.00067349531721773415
K13n2472,13,12,0.00023471626489509923
K13n2473,13,11,0.0010907435629243874
K13n2474,13,12,0.0032619200305950185
K13n2475,13,11,0.0056585299494007271
K13n2476,13,11,0.015243443730345023
K13n2477,13,12,0.0011935934192388231
K13n2478,13,11,0.0036756907551088098
K13n2479,13,11,0.00030362642416047208
K13n248,13,12,0.010746896447498058
K13n2480,13,12,0.003556971434996236
K13n2481,13,12,0.00042867455394192823
K13n2482,13,12,0.0013875548119657855
K13n2483,13,11,0.0017490737716109089
K13n2484,13,11,0.00058756132034677093
K13n2485,13,11,0.0018147283993120167
K13n2486,13,12,9.1812624620655567e-05
K13n2487,13,12,0.00019140060687335245
K13n2488,13,11,0.0039973511258833494
K13n2489,13,11,0.00015639191272954182
K13n249,13,12,0.0050178968280359549
K13n2490,13,11,0.00061729270660935249
K13n2491,13,10,0.00044226816397402007
K13n2492,13,10,0.0012107117098260221
K13n2493,13,12,0.00034221411534790584
K13n2494,13,12,0.0018504570395682892
K13n2495,13,11,0.0016439765489544244
K13n2496,13,12,0.0012759714370257401
K13n2497,13,12,0.0009154458554305302
K13n2498,13,10,0.0023174409273566884
K13n2499,13,12,0.00063191986834716055
K13n25,13,12,0.0070668563518587885
K13n250,13,11,0.0093945837367651122
K13n2500,13,12,0.003947525645826201
K13n2501,13,10,0.0051722909983322228
K13n2502,13,12,0.00032306989583046069
K13n2503,13,11,0.0008182327204744363
K13n2504,13,12,0.00058163702692439205
K13n2505,13,12,0.00086943818040376424
K13n2506,13,11,0.0048057663674137474
K13n2507,13,12,0.00074710755017078491
K13n2508,13,11,0.001926346707266128
K13n2509,13,11,0.00057684080195565554
K13n251,13,12,0.0033227400901376406
K13n2510,13,11,0.0033232630033586067
K13n2511,13,11,6.1092160319421452e-05
K13n2512,13,11,0.00025011632195755083
K13n2513,13,12,0.0037815445184927621
K13n2514,13,12,0.0050335980681256685
K13n2515,13,12,0.0030403142429785762
K13n2516,13,12,0.0027812580297400745
K13n2517,13,12,0.00017988795322305333
K13n2518,13,11,0.0032107163971513883
K13n2519,13,12,0.0042172932395106262
K13n252,13,12,0.00041681528777167114
K13n2520,13,12,0.0014968373693511547
K13n2521,13,11,0.0057667674330014506
K13n2522,13,11,0.00048180805541470648
K13n2523,13,11,0.0013611078592133008
K13n2524,13,11,0.0017809640148855961
K13n2525,13,11,0.00027975708138753072
K13n2526,13,11,0.00022039704078749789
K13n2527,13,10,0.001747397668787988
K13n2528,13,11,0.0023576155784366037
K13n2529,13,11,0.0004654677168036825
K13n253,13,12,0.0016983781362914167
K13n2530,13,11,0.0035994282477948276
K13n2531,13,11,0.00011556383230020844
K13n2532,13,12,0.0013943295970715091
K13n2533,13,11,0.0015398156646179513
K13n2534,13,12,0.00040775915199256133
K13n2535,13,11,0.0026471198873867729
K13n2536,13,11,0.0017817947633532066
K13n2537,13,11,0.0010385998962264681
K13n2538,13,11,0.0012961755728694542
K13n2539,13,11,0.0041388378136727596
K13n254,13,12,0.00081373193776468225
K13n2540,13,11,0.0085114071700705032
K13n2541,13,12,0.0075585676551267978
K13n2542,13,11,0.0051823515574344805
K13n2543,13,11,0.00044207180330426554
K13n2544,13,11,0.0090094515183115845
K13n2545,13,11,0.00020582395430369008
K13n2546,13,12,0.0020613565573327805
K13n2547,13,11,0.0082468995341098746
K13n2548,13,12,0.0020451168893160922
K13n2549,13,12,0.0028023493193752459
K13n255,13,12,0.0015259111710116003
K13n2550,13,11,3.9296641328207118e-05
K13n2551,13,11,0.00052759878101474279
K13n2552,13,12,0.00049922766775068914
K13n2553,13,11,0.0025837398003906785
K13n2554,13,11,0.0033949564508008513
K13n2555,13,12,2.4725456604119221e-05
K13n2556,13,11,0.00049279580068581602
K13n2557,13,12,0.00043624904755991932
K13n2558,13,12,0.0016620621139657641
K13n2559,13,12,0.0012789619803753717
K13n256,13,12,0.0059705795270647097
K13n2560,13,12,0.0039540326588877479
K13n2561,13,11,0.00074638342926095359
K13n2562,13,12,0.0026347222504147535
K13n2563,13,11,0.0029926289705287943
K13n2564,13,11,0.0051703010053792261
K13n2565,13,12,0.012091743189846273
K13n2566,13,12,0.0067427646948344131
K13n2567,13,11,0.0013299730658663496
K13n2568,13,11,0.0023755630490835075
K13n2569,13,11,0.0025992040011734653
K13n257,13,12,0.00045653348854325665
K13n2570,13,11,0.00080424202149394631
K13n2571,13,11,0.0094506612720933816
K13n2572,13,11,0.0043276815509550688
K13n2573,13,12,0.0045945951763616145
K13n2574,13,11,0.0051436894767784985
K13n2575,13,11,0.0014931718825492914
K13n2576,13,11,0.00024936526554317364
K13n2577,13,12,0.0068319549494344689
K13n2578,13,12,1.9688594556560074e-05
K13n2579,13,12,0.00065618166275198766
K13n258,13,12,0.0035337252425563879
K13n2580,13,12,0.00025413518859493985
K13n2581,13,11,0.00059501374193247144
K13n2582,13,12,0.0027479356888407401
K13n2583,13,12,0.00063891341343862433
K13n2584,13,12,0.00052007925906331378
K13n2585,13,12,0.0089474668280404134
K13n2586,13,12,0.0001038531174583303
K13n2587,13,12,0.0042108320149279168
K13n2588,13,10,0.0060663843968511415
K13n2589,13,12,0.0067287209280595317
K13n259,13,12,0.00105151107039498
K13n2590,13,11,7.8897466100024245e-05
K13n2591,13,11,0.0024765138129529628
K13n2592,13,11,0.0001760541726586214
K13n2593,13,12,0.0015428425344371807
K13n2594,13,11,0.0035796980077503278
K13n2595,13,11,0.0077797761896060543
K13n2596,13,11,0.002832995378119076
K13n2597,13,11,0.001485830119698589
K13n2598,13,12,0.00058871934645513371
K13n2599,13,11,0.0014905731675039994
K13n26,13,12,0.0021660032922049262
K13n260,13,12,0.0034114595583308325
K13n2600,13,11,0.00079656722933770321
K13n2601,13,11,9.7683508382751078e-05
K13n2602,13,11,0.0030459057180023999
K13n2603,13,11,0.00044868766285941923
K13n2604,13,12,0.0045187676401858227
K13n2605,13,12,0.0010182340206045986
K13n2606,13,11,0.0046500554599564013
K13n2607,13,11,0.0069293524456437395
K13n2608,13,12,0.00067332993124436522
K13n2609,13,12,0.0011363591316010998
K13n261,13,12,0.0055567332363129721
K13n2610,13,12,3.8733530527438227e-05
K13n2611,13,12,0.0042762588908886153
K13n2612,13,11,0.0017473572903449488
K13n2613,13,11,0.004784701337527052
K13n2614,13,11,0.0011865745787455798
K13n2615,13,11,0.010465566884837315
K13n2616,13,11,0.0013602548787359245
K13n2617,13,11,0.0082971581321173212
K13n2618,13,11,0.0040205304570641014
K13n2619,13,11,0.0018273617115002491
K13n262,13,12,0.0021223563268082659
K13n2620,13,11,0.0057833531206187647
K13n2621,13,11,0.004523035319786377
K13n2622,13,11,0.0029410775938405382
K13n2623,13,11,0.0078436295751551643
K13n2624,13,11,0.00081295981061295364
K13n2625,13,12,0.003906252013608804
K13n2626,13,11,0.00049375135029746666
K13n2627,13,11,0.0053693272136055344
K13n2628,13,11,0.0021966727618533393
K13n2629,13,11,0.0056757457251106784
K13n263,13,12,0.0016323072470180119
K13n2630,13,11,0.003110164815924701
K13n2631,13,11,0.00083772178493037204
K13n2632,13,11,0.0018433786405287142
K13n2633,13,11,0.0010011831129039276
K13n2634,13,11,0.00081960733694120549
K13n2635,13,11,0.00010669093458305024
K13n2636,13,11,0.0029870269241458825
K13n2637,13,12,0.00055793544187004421
K13n2638,13,12,0.0046792096857878355
K13n2639,13,11,0.0036724157486486757
K13n264,13,12,0.00074866872058403425
K13n2640,13,12,0.0047359843630348421
K13n2641,13,11,0.0039582527291900822
K13n2642,13,11,0.0004751983792359505
K13n2643,13,12,0.010372156386389896
K13n2644,13,12,0.0024158377028454595
K13n2645,13,12,0.00016779622293284013
K13n2646,13,12,0.0030531750308656689
K13n2647,13,12,0.00086325234824082334
K13n2648,13,11,0.013616510439102128
K13n2649,13,12,0.013830813060862321
K13n265,13,12,0.00074182509420776073
K13n2650,13,11,0.00015865983355582193
K13n2651,13,11,0.0065169312905129411
K13n2652,13,11,9.8896189497808771e-05
K13n2653,13,11,0.00057092546762255744
K13n2654,13,12,0.00079464964072986513
K13n2655,13,11,0.00077931241086794177
K13n2656,13,11,0.00013505337550159721
K13n2657,13,12,0.0016085139044069864
K13n2658,13,12,0.0062048094688859608
K13n2659,13,11,5.7720269843629066e-05
K13n266,13,12,0.00033401951921261487
K13n2660,13,11,0.00080864831721476241
K13n2661,13,10,2.9013420602564406e-05
K13n2662,13,11,0.0050067117115670592
K13n2663,13,11,0.0019634065526406186
K13n2664,13,11,0.0024088565030754958
K13n2665,13,12,0.0020691980709059829
K13n2666,13,11,0.00016094424489423927
K13n2667,13,12,0.005064957424766009
K13n2668,13,12,0.0010242884343983649
K13n2669,13,12,0.00010887883906814191
K13n267,13,12,0.0021915542297344963
K13n2670,13,12,0.0079125581990419289
K13n2671,13,11,0.002280626116036424
K13n2672,13,12,0.0029842591067855144
K13n2673,13,12,0.00051927780091771199
K13n2674,13,12,0.0054814226031607224
K13n2675,13,11,0.00062232885947618966
K13n2676,13,11,0.0045370460919262794
K13n2677,13,12,0.010183239992367064
K13n2678,13,11,0.00026323676165402481
K13n2679,13,11,0.0037418925691003789
K13n268,13,12,0.002304967810913946
K13n2680,13,12,0.001375762480262682
K13n2681,13,11,0.001801459097813227
K13n2682,13,12,0.00056371759736464303
K13n2683,13,11,0.0021286393957753941
K13n2684,13,11,0.0015295615686595659
K13n2685,13,11,0.008257379313972588
K13n2686,13,11,5.5252735336333591e-05
K13n2687,13,12,2.9977640842093568e-05
K13n2688,13,11,0.0012009019603589359
K13n2689,13,12,0.0016233656422183545
K13n269,13,11,0.0015401261826980064
K13n2690,13,12,0.0022062842872982743
K13n2691,13,12,0.00052785133016254311
K13n2692,13,11,0.001184138446408944
K13n2693,13,11,0.00081355709514291396
K13n2694,13,11,0.0042182636324132224
K13n2695,13,11,0.0039808844599092293
K13n2696,13,11,0.0054546541079615067
K13n2697,13,12,0.002989343109345313
K13n2698,13,11,0.0019670546211337839
K13n2699,13,11,0.0078638793139830972
K13n27,13,12,0.0030194133562492665
K13n270,13,12,0.002773553311628184
K13n2700,13,12,0.0022640232740561727
K13n2701,13,12,0.0039692112545653664
K13n2702,13,12,0.0018575815874367955
K13n2703,13,12,0.0016794608585302482
K13n2704,13,11,0.023991627580810755
K13n2705,13,11,0.0011525706220977337
K13n2706,13,11,0.00012994388211020133
K13n2707,13,12,0.0047881669765068822
K13n2708,13,12,0.0018341187984336892
K13n2709,13,11,0.006812564028457849
K13n271,13,12,0.0016608662849732037
K13n2710,13,12,7.0537787491416537e-05
K13n2711,13,12,0.0021399202505913641
K13n2712,13,12,0.0029685810031377475
K13n2713,13,12,0.0045257083032549878
K13n2714,13,12,0.0068457416474694052
K13n2715,13,11,0.0042224559041593931
K13n2716,13,12,0.0094596418568694638
K13n2717,13,11,0.00083261762015516541
K13n2718,13,11,0.00030154038041857489
K13n2719,13,12,0.00046725233937955541
K13n272,13,12,0.0026861645454618528
K13n2720,13,12,0.0013115859150436831
K13n2721,13,12,0.0019937924426340244
K13n2722,13,11,0.0056129626224669165
K13n2723,13,12,0.0020572772097604479
K13n2724,13,12,0.0066570578269121777
K13n2725,13,12,0.0073493815314004639
K13n2726,13,11,0.0007631635988629889
K13n2727,13,11,0.00030992476760819895
K13n2728,13,12,0.0057121961634564239
K13n2729,13,12,0.0040296537008156202
K13n273,13,11,0.0022332575504973883
K13n2730,13,11,0.00081758395420227295
K13n2731,13,11,0.01135467500754277
K13n2732,13,12,0.00084412673694369135
K13n2733,13,11,0.0033294528198955903
K13n2734,13,11,0.0025607005192742637
K13n2735,13,11,0.00052453863803539477
K13n2736,13,11,0.0017337971834335871
K13n2737,13,12,0.010565625825596309
K13n2738,13,12,0.0011529205709924731
K13n2739,13,11,0.0033496643650370891
K13n274,13,12,0.0017111446767989096
K13n2740,13,11,0.0017343662854448882
K13n2741,13,11,0.00081940142207379766
K13n2742,13,11,0.013309217246694647
K13n2743,13,11,0.00054616005972473185
K13n2744,13,12,0.0036014936657061685
K13n2745,13,12,0.0024690960431670498
K13n2746,13,12,0.0018673441899244099
K13n2747,13,11,0.0018992825407850567
K13n2748,13,11,0.00090594209986365247
K13n2749,13,11,0.0031188494569584693
K13n275,13,12,0.0050984948351051711
K13n2750,13,11,0.0075959779868852613
K13n2751,13,11,0.00031403575974173881
K13n2752,13,11,0.0058835016709224992
K13n2753,13,12,0.0020077387316366694
K13n2754,13,12,0.00044156775903682907
K13n2755,13,11,0.0045984213858350793
K13n2756,13,11,0.00019967441670191237
K13n2757,13,12,0.00061858762872888621
K13n2758,13,12,0.008707325465031536
K13n2759,13,11,0.00022247974756359331
K13n276,13,12,0.0021241661530647243
K13n2760,13,12,0.0028700104994608651
K13n2761,13,12,0.0012334929077847019
K13n2762,13,12,0.0052113117361991821
K13n2763,13,12,0.0033505122111141734
K13n2764,13,12,0.00098209352421591814
K13n2765,13,11,0.002828035527766472
K13n2766,13,11,0.0058199384847576639
K13n2767,13,11,0.0044855140980943767
K13n2768,13,11,0.0011000599738249447
K13n2769,13,10,0.00020599285314330088
K13n277,13,12,0.00070270854285907542
K13n2770,13,11,0.00088413330913039169
K13n2771,13,11,0.00022666217173836629
K13n2772,13,11,0.0043777156814422237
K13n2773,13,12,0.00048428428835797593
K13n2774,13,11,0.00060586039289344852
K13n2775,13,11,0.00069746314170639927
K13n2776,13,11,0.0011832663324487702
K13n2777,13,11,0.02006838476749279
K13n2778,13,11,0.002504198501972755
K13n2779,13,11,0.0012696143072084408
K13n278,13,12,0.0013518091760897548
K13n2780,13,12,0.00062672816579512937
K13n2781,13,11,0.00094705015078865018
K13n2782,13,12,0.0075991840117183651
K13n2783,13,11,0.00050109343942572463
K13n2784,13,11,0.0048615620763768717
K13n2785,13,12,0.0059042866218527654
K13n2786,13,11,0.002311152964816618
K13n2787,13,10,0.00074515064341535027
K13n2788,13,12,0.0014047134777652325
K13n2789,13,12,0.00022492541430020352
K13n279,13,12,0.004075875975253958
K13n2790,13,12,0.010293145897904811
K13n2791,13,11,0.00086503000347034383
K13n2792,13,11,0.00062163839568922269
K13n2793,13,11,0.0033482790306286264
K13n2794,13,11,0.0047486943351759915
K13n2795,13,11,0.015243755049849123
K13n2796,13,11,0.003596862241967503
K13n2797,13,11,0.012746899629125921
K13n2798,13,11,0.0019472392879068682
K13n2799,13,11,0.0074146470987595716
K13n28,13,12,0.0015816955764568698
K13n280,13,12,0.00086283324094873104
K13n2800,13,12,0.00090514331964913525
K13n2801,13,11,0.00017485327127665334
K13n2802,13,12,0.002141644154541367
K13n2803,13,12,0.0025717941636669937
K13n2804,13,11,0.0019502779060275172
K13n2805,13,11,0.0064091413173348504
K13n2806,13,11,0.002720745930586738
K13n2807,13,11,0.00078496839632490728
K13n2808,13,12,0.00043140261507320217
K13n2809,13,12,0.015159456417853401
K13n281,13,12,0.0014600516083950303
K13n2810,13,11,0.0017369115999878448
K13n2811,13,11,0.0001634675365739829
K13n2812,13,12,0.0032429311630588122
K13n2813,13,12,0.0015928127127504282
K13n2814,13,11,0.0012145681365653763
K13n2815,13,11,0.00095513486303311118
K13n2816,13,11,0.0020319396467510862
K13n2817,13,12,0.000563102367682514
K13n2818,13,12,0.0038035882691227871
K13n2819,13,12,0.0013824067813050307
K13n282,13,12,0.0029552389052888146
K13n2820,13,11,0.0024550326501847032
K13n2821,13,11,0.0030523991777229608
K13n2822,13,11,0.012260068088970377
K13n2823,13,11,0.00090005499397072621
K13n2824,13,11,0.00050657978586428733
K13n2825,13,11,0.0072552816122911524
K13n2826,13,11,0.0048422757770478142
K13n2827,13,11,0.01010898369001526
K13n2828,13,11,0.0011300182828390566
K13n2829,13,11,0.0007430045319170419
K13n283,13,12,0.00076572171295158625
K13n2830,13,11,0.0020561063935338152
K13n2831,13,12,0.001789336860365234
K13n2832,13,12,0.002666286823012213
K13n2833,13,12,0.00077960732901101492
K13n2834,13,11,6.1726268877347482e-05
K13n2835,13,11,0.00084612504914650683
K13n2836,13,12,0.00082422558813600197
K13n2837,13,11,0.0010733081073355858
K13n2838,13,12,2.2996760596214942e-05
K13n2839,13,11,0.0034949092923948193
K13n284,13,11,2.0609376018201719e-05
K13n2840,13,11,0.0022214186784327034
K13n2841,13,12,0.0013101909597995221
K13n2842,13,12,0.0014236804469618355
K13n2843,13,12,0.010286832291875653
K13n2844,13,12,0.00022338972113598987
K13n2845,13,12,0.0022316346203724064
K13n2846,13,12,0.00047866678376585337
K13n2847,13,11,0.0014173774542828629
K13n2848,13,12,0.007012980379696972
K13n2849,13,11,0.0037517082746185201
K13n285,13,10,0.00027475809815263348
K13n2850,13,11,0.0016581654000228949
K13n2851,13,12,0.0016983822586103716
K13n2852,13,12,0.0032640428011566328
K13n2853,13,12,0.00092041412586929333
K13n2854,13,11,0.0011526544653884807
K13n2855,13,11,0.0047483647639486107
K13n2856,13,12,0.0017278658993764287
K13n2857,13,11,0.0010230562411456252
K13n2858,13,11,0.00082045400302869088
K13n2859,13,12,0.0036304935869781846
K13n286,13,12,0.0084550458245581297
K13n2860,13,12,0.0064809639503845282
K13n2861,13,12,0.0021339204483750759
K13n2862,13,11,0.00017570710451370573
K13n2863,13,12,0.0024164564510331566
K13n2864,13,12,0.00084046565213262122
K13n2865,13,11,3.8754777170326515e-05
K13n2866,13,11,0.00039060620001065831
K13n2867,13,11,0.00058789074345110177
K13n2868,13,10,0.00077513182555399775
K13n2869,13,11,0.0035887825475003632
K13n287,13,12,0.0025928435578732385
K13n2870,13,11,0.00096414627548722866
K13n2871,13,12,0.00087207231136574709
K13n2872,13,10,0.00049527306704474537
K13n2873,13,11,0.0010743907145779807
K13n2874,13,12,0.0010104293789317033
K13n2875,13,12,0.0003143001041903464
K13n2876,13,11,0.00034452305508544164
K13n2877,13,11,0.0066958809409506286
K13n2878,13,11,0.00060529571894762935
K13n2879,13,11,0.0015121778801298225
K13n288,13,10,0.00098221676810798342
K13n2880,13,12,0.0010825225198801863
K13n2881,13,11,0.0010249787099871959
K13n2882,13,11,0.0044957532757751214
K13n2883,13,12,0.0013635420524254597
K13n2884,13,11,0.0014837411959505271
K13n2885,13,11,0.0020808448510641767
K13n2886,13,12,0.00024200979918830639
K13n2887,13,11,0.00066056022597605962
K13n2888,13,12,0.00053904069516596479
K13n2889,13,11,0.014568699123251415
K13n289,13,11,0.0017851691841849018
K13n2890,13,12,3.9420777151054832e-05
K13n2891,13,12,0.0089656211274545313
K13n2892,13,12,0.0016272497551867639
K13n2893,13,12,0.0002690522503238685
K13n2894,13,12,0.00088796901333920133
K13n2895,13,12,0.00074908316931783351
K13n2896,13,11,0.0018625243451126769
K13n2897,13,11,0.0061247524560842656
K13n2898,13,12,0.00076274673966058725
K13n2899,13,11,0.001548713674390673
K13n29,13,11,0.0013501013808454422
K13n290,13,12,0.00024111984744314052
K13n2900,13,11,0.00013322788075018541
K13n2901,13,12,0.0044732501326833415
K13n2902,13,11,0.0066121136206299209
K13n2903,13,12,0.00014127339608901977
K13n2904,13,12,0.00054487928830416435
K13n2905,13,11,0.0045167462809928179
K13n2906,13,12,0.0014367302953786998
K13n2907,13,11,0.0025411978320786397
K13n2908,13,11,0.0026362165460344826
K13n2909,13,12,0.0029172367436456556
K13n291,13,12,0.0044762140334269401
K13n2910,13,12,0.0042928466506091667
K13n2911,13,12,0.00070754825451366308
K13n2912,13,12,0.002563854876962768
K13n2913,13,12,0.0020581296741197714
K13n2914,13,12,0.003192755023262888
K13n2915,13,11,0.0019602928067959089
K13n2916,13,12,0.0023890284692178231
K13n2917,13,12,0.0030327905160183145
K13n2918,13,12,0.0021093642125911377
K13n2919,13,11,0.0002469674949456498
K13n292,13,11,0.0016260664644076276
K13n2920,13,12,0.0019658589717295705
K13n2921,13,12,0.008160384709116647
K13n2922,13,10,0.00016730122867125813
K13n2923,13,11,0.0017746748424052811
K13n2924,13,12,0.0039070302714121
K13n2925,13,12,0.0026361420573292548
K13n2926,13,12,0.00044845589145033185
K13n2927,13,11,0.0041625164947239135
K13n2928,13,11,0.0065918338816604019
K13n2929,13,12,0.00280780995130473
K13n293,13,11,0.0041563008186818349
K13n2930,13,12,0.002568403978877008
K13n2931,13,12,4.1814799916210735e-07
K13n2932,13,12,0.0025919471969736174
K13n2933,13,12,0.0029699056026143795
K13n2934,13,12,0.0012557101483365017
K13n2935,13,12,0.001500270271439735
K13n2936,13,12,0.0011736919307720241
K13n2937,13,12,0.0022049372493399247
K13n2938,13,12,0.00099033515831447433
K13n2939,13,12,5.0337751341021492e-05
K13n294,13,12,0.00053553585672582739
K13n2940,13,11,0.0064531124750746415
K13n2941,13,12,0.0022603529047518058
K13n2942,13,11,0.0099291410639911551
K13n2943,13,12,0.0058821711677862843
K13n2944,13,12,0.00092563544731806232
K13n2945,13,11,0.00010252835048004933
K13n2946,13,12,0.0055710437465502491
K13n2947,13,11,0.0045918567548225214
K13n2948,13,11,0.0076699438053939115
K13n2949,13,12,0.0045423870124506587
K13n295,13,12,0.00057622228320273593
K13n2950,13,12,0.0057538438656162365
K13n2951,13,12,0.001759782297534163
K13n2952,13,11,0.0052084792685344536
K13n2953,13,12,2.8302053699813016e-05
K13n2954,13,12,0.00046624396792061299
K13n2955,13,12,0.00098267628625567523
K13n2956,13,12,0.0055188717164036238
K13n2957,13,11,0.0048831213320937039
K13n2958,13,11,0.00014143593213684151
K13n2959,13,11,0.0029925567210190331
K13n296,13,12,7.4730044327931704e-05
K13n2960,13,11,0.00063623980287318247
K13n2961,13,11,0.0028952541964862087
K13n2962,13,12,0.0021500778422534179
K13n2963,13,11,0.0013706877243186515
K13n2964,13,11,0.004037271418923777
K13n2965,13,12,0.0026655717664200969
K13n2966,13,11,0.00012437059838116916
K13n2967,13,12,0.00254592002563632
K13n2968,13,12,0.0008642550740175296
K13n2969,13,12,0.000370209372362727
K13n297,13,12,0.0015972857532573002
K13n2970,13,11,0.0014913452273074908
K13n2971,13,12,0.0015219849801750731
K13n2972,13,12,0.00015017534770205042
K13n2973,13,12,0.0077725376723576161
K13n2974,13,11,0.0026915813723716307
K13n2975,13,12,0.010167287859703217
K13n2976,13,12,0.00019721816881788478
K13n2977,13,12,0.0003884196762204377
K13n2978,13,12,0.0025250013609589223
K13n2979,13,11,0.0022776782678777577
K13n298,13,12,0.0038364566326779107
K13n2980,13,11,0.0050409247994017648
K13n2981,13,11,0.00058914859326606589
K13n2982,13,11,0.020048535671679271
K13n2983,13,12,0.00094910438792649245
K13n2984,13,11,0.0064256105500284022
K13n2985,13,11,0.0062953249538563339
K13n2986,13,11,0.00451066367408461
K13n2987,13,11,0.00094015757993510228
K13n2988,13,12,0.0015303035747929379
K13n2989,13,11,0.0013122150431903678
K13n299,13,12,0.010582868273787472
K13n2990,13,11,0.0035754042029626574
K13n2991,13,12,0.00031888133058641493
K13n2992,13,12,0.0036881110206769406
K13n2993,13,11,0.0077522882742998636
K13n2994,13,11,0.0068399772472935091
K13n2995,13,11,0.0031472029737565385
K13n2996,13,11,0.0014543384140927014
K13n2997,13,11,0.00029335943722417303
K13n2998,13,11,0.0010473146577752118
K13n2999,13,11,0.0046260447351353876
K13n3,13,12,0.00041067310610237712
K13n30,13,12,0.0034577630568561604
K13n300,13,12,0.0081512310116999363
K13n3000,13,12,0.00037351291299126825
K13n3001,13,12,6.1424092359562137e-05
K13n3002,13,11,0.010750804871316185
K13n3003,13,12,0.0024511007971574745
K13n3004,13,12,0.0010123395140198093
K13n3005,13,12,0.0005832717931864576
K13n3006,13,12,0.0049449359162952429
K13n3007,13,11,0.0015977813285183318
K13n3008,13,11,0.0032518816522527096
K13n3009,13,11,0.0027311939911441154
K13n301,13,12,0.00057333241314060112
K13n3010,13,12,0.0014033543838100255
K13n3011,13,11,0.0031249827667814631
K13n3012,13,12,0.013432914558565497
K13n3013,13,11,0.0069295325019062427
K13n3014,13,11,0.0016367639333795989
K13n3015,13,12,0.0052739987329205188
K13n3016,13,12,0.0061864085024192104
K13n3017,13,11,0.003455493953074238
K13n3018,13,12,0.002329569663440818
K13n3019,13,11,0.00039684240927538475
K13n302,13,12,0.00053859785023733738
K13n3020,13,12,0.0021531209126742362
K13n3021,13,11,0.0033569348614052325
K13n3022,13,11,0.00083206883152569405
K13n3023,13,10,0.0025536787072185266
K13n3024,13,11,0.0019752764129991342
K13n3025,13,11,0.00044872103793078255
K13n3026,13,12,0.00023613344113040919
K13n3027,13,11,0.00038123592070914277
K13n3028,13,11,0.0044482588830740757
K13n3029,13,11,0.0087725391982178963
K13n303,13,12,0.001267316592988547
K13n3030,13,12,0.0080032157180641404
K13n3031,13,12,0.0032565365460611459
K13n3032,13,12,0.0068985955504112621
K13n3033,13,11,0.0011017674861115638
K13n3034,13,11,0.0016245038086432787
K13n3035,13,12,0.0017866175417192321
K13n3036,13,12,0.0011967047014665071
K13n3037,13,11,0.0015319534928470893
K13n3038,13,11,0.00041731764891780735
K13n3039,13,12,0.00024690684902785916
K13n304,13,12,0.00094471904828284528
K13n3040,13,10,0.0059051719081482769
K13n3041,13,11,0.0077720236577076456
K13n3042,13,11,0.0027292267740870106
K13n3043,13,11,0.0034306160563572414
K13n3044,13,11,0.0011020295339721248
K13n3045,13,11,0.0051719289628153111
K13n3046,13,12,0.00012675079096978695
K13n3047,13,11,0.00146499624570015
